datetime,subcatchment_S1_Bifenthrin,subcatchment_S2_Bifenthrin,subcatchment_S3_Bifenthrin,subcatchment_S4_Bifenthrin,subcatchment_S5_Bifenthrin,subcatchment_S6_Bifenthrin,subcatchment_S7_Bifenthrin,subcatchment_S8_Bifenthrin,subcatchment_S9_Bifenthrin,subcatchment_S10_Bifenthrin,subcatchment_S11_Bifenthrin,subcatchment_S12_Bifenthrin,subcatchment_S13_Bifenthrin,subcatchment_S14_Bifenthrin,subcatchment_S15_Bifenthrin,subcatchment_S16_Bifenthrin,subcatchment_S17_Bifenthrin,subcatchment_S18_Bifenthrin,subcatchment_S19_Bifenthrin,subcatchment_S20_Bifenthrin,subcatchment_S21_Bifenthrin,subcatchment_S22_Bifenthrin,subcatchment_S23_Bifenthrin,subcatchment_S24_Bifenthrin,subcatchment_S25_Bifenthrin,subcatchment_S26_Bifenthrin,subcatchment_S27_Bifenthrin,subcatchment_S28_Bifenthrin,subcatchment_S29_Bifenthrin,subcatchment_S30_Bifenthrin,subcatchment_S31_Bifenthrin,subcatchment_S32_Bifenthrin,subcatchment_S33_Bifenthrin,subcatchment_S34_Bifenthrin,subcatchment_S35_Bifenthrin,subcatchment_S36_Bifenthrin,subcatchment_S37_Bifenthrin,subcatchment_S38_Bifenthrin,subcatchment_S39_Bifenthrin,subcatchment_S40_Bifenthrin,subcatchment_S41_Bifenthrin,subcatchment_S42_Bifenthrin,subcatchment_S43_Bifenthrin,subcatchment_S44_Bifenthrin,subcatchment_S45_Bifenthrin,subcatchment_S46_Bifenthrin,subcatchment_S47_Bifenthrin,subcatchment_S48_Bifenthrin,subcatchment_S49_Bifenthrin,subcatchment_S50_Bifenthrin,subcatchment_S51_Bifenthrin,subcatchment_S52_Bifenthrin,subcatchment_S53_Bifenthrin,subcatchment_S54_Bifenthrin,subcatchment_S55_Bifenthrin,subcatchment_S56_Bifenthrin,subcatchment_S57_Bifenthrin,subcatchment_S58_Bifenthrin,subcatchment_S59_Bifenthrin,subcatchment_S60_Bifenthrin,subcatchment_S61_Bifenthrin,subcatchment_S62_Bifenthrin,subcatchment_S63_Bifenthrin,subcatchment_S64_Bifenthrin,subcatchment_S65_Bifenthrin,subcatchment_S66_Bifenthrin,subcatchment_S67_Bifenthrin,subcatchment_S68_Bifenthrin,subcatchment_S69_Bifenthrin,subcatchment_S70_Bifenthrin,subcatchment_S71_Bifenthrin,subcatchment_S72_Bifenthrin,subcatchment_S73_Bifenthrin,subcatchment_S74_Bifenthrin,subcatchment_S75_Bifenthrin,subcatchment_S76_Bifenthrin,subcatchment_S77_Bifenthrin,subcatchment_S78_Bifenthrin,subcatchment_S79_Bifenthrin,subcatchment_S80_Bifenthrin,subcatchment_S81_Bifenthrin,subcatchment_S82_Bifenthrin,subcatchment_S83_Bifenthrin,subcatchment_S84_Bifenthrin,subcatchment_S85_Bifenthrin,subcatchment_S86_Bifenthrin,subcatchment_S87_Bifenthrin,subcatchment_S88_Bifenthrin,subcatchment_S89_Bifenthrin,subcatchment_S90_Bifenthrin,subcatchment_S91_Bifenthrin,subcatchment_S92_Bifenthrin,subcatchment_S93_Bifenthrin,subcatchment_S94_Bifenthrin,subcatchment_S95_Bifenthrin,subcatchment_S96_Bifenthrin,subcatchment_S97_Bifenthrin,subcatchment_S98_Bifenthrin,subcatchment_S99_Bifenthrin,subcatchment_S100_Bifenthrin,subcatchment_S102_Bifenthrin,subcatchment_S103_Bifenthrin,subcatchment_S101_Bifenthrin,subcatchment_S104_Bifenthrin,subcatchment_S105_Bifenthrin,subcatchment_S106_Bifenthrin,subcatchment_S107_Bifenthrin,subcatchment_S108_Bifenthrin,subcatchment_S109_Bifenthrin,subcatchment_S110_Bifenthrin,subcatchment_S111_Bifenthrin,subcatchment_S112_Bifenthrin,subcatchment_S113_Bifenthrin
2017-02-19,7.151696847291912e-11,1.614251402139541e-13,3.6838654118028744e-14,8.599924385059064e-13,1.5596039928405068e-14,1.809239605156448e-13,8.708463174631871e-17,4.574148137441017e-15,4.198927414840657e-16,1.2902955957520792e-14,7.773688925416787e-15,5.351786428950645e-15,4.139885012766747e-11,2.876045740454552e-18,2.438779774129346e-16,0.0,0.0,6.83001783329937e-16,1.202281140029414e-18,5.935110031967421e-16,1.7698660726988872e-15,1.0275980418783541e-17,0.0,1.8900934778852304e-14,4.668497453990184e-16,8.977250115749728e-16,6.596783078775377e-17,5.542599061181194e-18,2.3508972713725932e-18,7.82108748132168e-17,2.975031271864398e-14,6.38915373796468e-19,3.0054611122116914e-16,2.6546965948852502e-17,7.870513015998126e-15,2.3234830361917383e-07,4.0169897452841277e-16,1.3878464739458612e-15,2.3667937623599863e-14,3.573444287873608e-17,9.89682642575401e-16,9.380420203825824e-17,2.3716493826321454e-17,3.0065905093279485e-20,2.5043131095644984e-14,7.192892451058481e-15,6.127304628605296e-09,3.2655420313588444e-19,2.3371563195612807e-17,7.59463997467254e-18,7.2340077637785445e-19,0.0,1.1521990486370362e-13,1.916344401727053e-18,1.5180257612347238e-20,6.610586282895239e-07,3.415279330802845e-19,8.842416320371971e-14,0.0,5.644732163137084e-19,7.987056344242803e-20,1.5029271404763864e-11,3.024065703588999e-20,2.1553645606254043e-18,0.0,4.18746004586534e-20,9.187169555648455e-20,2.6627027536105142e-18,1.1107332156035929e-12,5.661686064921131e-08,9.136333047323222e-15,1.30613125137579e-18,6.437892619914718e-15,3.3669644909025545e-15,7.84177871882401e-14,1.0824789905193664e-12,2.7806375913308495e-21,2.711062059004998e-19,7.501162868408234e-14,9.651351172971078e-16,8.829706951063295e-16,1.4791423669630495e-18,8.312103027240676e-20,2.7305747458191985e-16,6.50397131640142e-20,1.2616551277369513e-18,1.2477419683240058e-19,9.835442028239571e-19,2.4676754927702063e-16,3.738159049234667e-14,2.0831369550300475e-18,5.88543440539951e-17,5.293202340051055e-15,1.1554463491109918e-15,2.9709316790979665e-20,1.4561205830811343e-15,1.12068845121976e-12,3.256058103734585e-14,7.523150032426112e-14,6.741381369686482e-14,3.024754288223081e-14,4.9360937696060824e-20,1.9299488337878663e-19,2.4972024276982052e-20,3.562615902514046e-20,7.534568666942877e-20,2.7157342723222744e-13,1.1521096185463524e-16,1.9601343419453476e-18,1.6325640569317687e-18,2.833231248066306e-16,7.37150935221238e-18,3.889928372102724e-18
2017-02-20,1.1386046046323897e-10,2.4217585946389928e-15,4.735391331855124e-15,1.896285606544987e-14,1.061185315072326e-17,2.5769296766293763e-15,2.794510942334389e-21,1.4899386074193117e-18,2.622966826386127e-20,4.427203288896874e-16,3.698219552429838e-18,2.1259580955045608e-18,7.104191023114831e-12,2.8075689859321497e-22,1.3567276214909914e-20,0.3736638158626805,0.554708733033525,7.282407887834995e-20,2.6688858973897257e-24,5.888590249558762e-20,2.503636793243042e-19,9.25768916267956e-23,0.00016097966743298508,1.546530072999351e-17,3.7918129407765934e-20,6.929930526588957e-20,1.462606750839374e-21,2.625189312701141e-23,3.911776690219443e-24,1.8083759588656843e-21,6.007782448500867e-17,3.765272880630701e-25,1.4302794959987042e-20,3.798637144088183e-22,4.688889684122675e-16,3.5367520677582987e-06,1.129542851396974e-18,1.1399810667202155e-17,7.569942854013578e-17,6.445677772325002e-22,1.2231694338328265e-19,2.8583816671305436e-21,2.542698535687096e-22,2.3967629114527045e-27,9.790618927931857e-17,2.814740733839983e-18,4.395414249557306e-09,9.730793145084666e-26,2.9450475497618195e-22,4.302551132371204e-23,6.135229571247386e-25,7.260469269337533e-05,1.754313526206978e-15,3.1849838591966406e-24,9.648196158542415e-28,7.978097540422512e-06,2.920758069311606e-24,4.7029171183441715e-14,0.026006541491210525,1.9444018689166341e-25,1.4246187961832982e-26,1.2621052562191625e-12,2.5314639608995414e-27,3.2069476390293486e-24,0.0,4.450894508395689e-27,1.4216250409688964e-26,2.210595467003503e-22,5.307421721530293e-14,1.8352920795733034e-06,7.003818115858457e-18,9.059204536133352e-25,2.8806027957332967e-18,6.372515630779177e-19,4.257142139425557e-16,8.109122326687798e-13,4.98040919904404e-28,5.926039449619299e-26,2.3372257383319663e-16,7.04078436027389e-20,1.4255732615562408e-19,2.586271146384228e-24,1.1111268311256613e-26,2.127037589815951e-20,8.065499415554326e-27,2.4859601621024958e-24,4.225328060989281e-25,8.396257981396524e-25,9.187322035853984e-21,4.509693989035197e-17,3.1202491223281647e-24,1.3440858861903335e-21,1.7332352749207199e-18,1.279272514189086e-19,2.53704207407432e-27,2.42502450574557e-19,3.809087605196846e-14,3.748928405751796e-17,2.1859374440580532e-16,2.598360015144886e-16,1.9967197981535893e-15,5.220496218737405e-27,3.6660273908739607e-26,3.285741065712613e-26,3.14022095903231e-27,9.599084734373092e-27,1.466875008801821e-13,2.4717072839931567e-21,3.259678522026287e-24,1.5247414971106083e-24,2.5034095295366686e-20,5.349601185304687e-23,1.2342726123069371e-23
2017-02-21,6.00396231909788e-22,1.2733696426836366e-26,2.703960151254785e-26,6.753264699963149e-26,3.96250995490643e-29,1.168610721607006e-26,9.115559077639861e-33,5.6284337302778484e-30,7.334734060459864e-32,2.0571562597811855e-27,1.333906544378035e-29,7.579443984553982e-30,8.04166003041061e-22,1.0690071260699964e-33,5.095052322730045e-32,2.0086651575181312e-09,1.1615736969338025e-09,3.0292227415069803e-31,6.777190177409103e-36,2.2727051409619836e-31,7.884031181263767e-31,2.1324638761235007e-34,7.303302629330605e-15,5.631618794132777e-29,1.217011863189876e-31,2.0954105027023166e-31,3.6886218357930134e-33,6.562022448509572e-35,8.693107655805893e-36,4.526667919187558e-33,2.4239517180149477e-28,7.371353823192748e-37,3.833660209260967e-32,9.02647474596739e-34,2.431432246918212e-27,1.1459967523439635e-16,4.201283876512161e-30,4.636215593724282e-29,3.2297230006225487e-28,1.560224954428199e-33,3.8492937995318785e-31,7.210910243383118e-33,5.852945517867946e-34,3.9386115649563066e-39,2.964740206350485e-28,1.0617195208978995e-29,2.0198255288741e-20,1.7580486936992618e-37,6.850162510378142e-34,1.1625545790157637e-34,1.1799205540994193e-36,9.069678681620933e-15,8.040965199010652e-27,6.496660468893606e-36,1.6310607130179202e-39,5.972029696242296e-16,9.43698011976752e-36,3.0571085253631334e-25,5.5593541113033366e-11,4.6188397881846455e-37,3.023737900161225e-38,4.596391478531537e-24,4.121317170889903e-39,7.639510040521488e-36,0.0,1.003686670327965e-38,2.969214678401101e-38,6.827004300906312e-34,3.0477055801495196e-25,6.927889671766487e-18,2.560233357437223e-29,2.3330278854333863e-36,1.0177627062932842e-29,1.9917615290201305e-30,1.949472205503199e-27,4.642953155125982e-24,2.653854146713391e-40,1.1132408488904066e-37,1.0059073968194789e-27,2.143082900609851e-31,3.731660669152221e-31,5.289397868342407e-36,2.0910187246499524e-38,9.184778612822026e-32,1.395791302790901e-38,5.962828106309614e-36,1.5752910276889215e-36,1.6753174321351572e-36,2.4724456266740653e-32,1.716794032211742e-28,6.714015068677281e-36,3.6257223434450104e-33,6.964905073699925e-30,3.810359369839085e-31,4.155796179566422e-39,7.950897210265237e-31,2.0424183356216998e-25,1.526853348898863e-28,9.40066401616876e-28,1.1344464705281917e-27,1.0169529173354863e-26,9.755914585807634e-39,6.563975943412195e-38,1.0264839697760221e-37,5.2237706808979145e-39,1.7002201170904267e-38,9.947020005074179e-25,6.765902906857577e-33,6.652088950505664e-36,3.447527447163885e-36,1.5576425202174963e-31,1.216998763197635e-34,2.708440545710982e-35
2017-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-04,0.04277030089380811,0.07654172148373016,0.09588882523072186,0.1686915840454043,0.15897341865047984,0.10455395455285697,0.16624830451577155,2.6529531686681884,0.14759220157434477,0.14121044295018853,0.10768714126961366,0.11603190867746836,0.044219083288596236,0.15775537984444632,2.964814136506818,0.0,0.0,2.8671802792202383,0.1663820047000963,2.874578677972815,0.16814412257745812,0.17700486184953154,0.031013399329091033,0.17680222159275658,0.16274806227529146,0.16229447865127622,0.1659175323284725,0.15101783147484701,0.17725958074321918,0.14851922202726167,0.09944145209078686,0.15887429111839282,0.17732395547775542,0.13766945535267552,0.05626009100774776,0.08349998573464906,0.08464617736812151,0.07639580007490367,1.3284874241206073,0.13266856104151303,0.1278079578917811,0.12918809256237204,0.17731941773432505,0.18930458584916782,2.0323093115060815,0.1443652838851228,0.12436406451156315,0.17724553093271767,0.16314349121194932,0.15664682276335942,0.15428188434981782,0.01957521447845356,0.06719186556783191,0.18557867471897876,0.18893898617678362,0.1507722561554701,0.18212596182924803,0.050276139931935984,0.0,0.17153435473123668,0.1665675739532954,0.07759809430602871,0.17729733848614854,0.1670248566271144,0.0,0.20586451915193182,0.1912138634534955,0.17993863846370817,0.09228806747936263,0.23605689044744319,0.08302130286477082,0.19696068063503405,0.11335916734213282,0.17330053258616193,0.12621257945596986,0.1684031734011383,0.2618152772076,0.18887242178111158,0.18863116521981457,0.1884133420134582,2.120086300504854,0.16270208373059866,0.20158428384891167,2.229387772039438,0.17597452600724386,0.1663218273411954,0.19802913705115663,0.16651557561861413,0.18902597260859788,0.16567504627377314,0.18887283448537648,0.16607186270603264,2.6803847629644886,0.16575714415389195,0.17632987336921424,2.702825091567355,0.17722310667596367,0.18874929292157094,0.1885445317520384,0.13584923768945045,0.18819114385738298,0.20136903441926063,0.189335864491925,0.25810390458305826,0.1892637437657554,0.18710227071099544,0.20053511138818145,0.18842497051091364,0.1893570833514059,0.20134778439530485,2.2308882138892487,0.16805926059625026,0.17964050670776105
2017-03-05,0.05787990245136797,0.15798526030711085,0.2007594474149905,0.38074918241942873,0.48573665496699103,0.214282488153726,0.5327589120239338,0.44440379898573196,0.4934718057820178,0.3729390772269213,0.3522044719942093,0.36100912174396055,0.0976262335855253,0.7833987365638934,0.5164209943364703,0.0,0.0,0.5431898805907858,0.594821045248706,0.5362550256692843,0.5783985650690998,0.6777579876066636,0.011828167304166543,0.4528843610006843,0.5545742662383891,0.5949152138661322,0.583847751561499,0.64725129034892,0.7646156087298773,0.5539155433871027,0.26014424229003513,0.6868973444579931,0.5909605114131413,0.5009344930357663,0.1501041585292555,0.11596238489675416,0.27394559059208,0.20298262473025777,0.2443600281034714,0.48275631112761397,0.44642252330422727,0.4731700036640184,0.6569743193213659,0.9263015406544401,0.30361850771659704,0.45791653470370175,0.16465372413640977,0.755978300844542,0.6025863406585246,0.6914257883079943,0.622445479223992,0.008157259994860519,0.13794272218667386,0.7492626455510728,0.9788563943594434,0.21494812178396208,0.9914819186610595,0.10658621737739792,0.0,0.8637435337822431,0.6365496556366088,0.10134550813166196,0.8290182186573886,0.7619614331388933,0.0,1.2249825185708019,1.0212605455333983,0.8049311280230523,0.1975553585098521,0.3192037146084721,0.21330546450463667,0.9904892509251945,0.3669315131789798,0.6183714397622948,0.25314249799972016,0.36594363563250115,2.0600189287323314,0.8772587201182459,0.4943743140998614,0.7031079337897967,0.4347685617510406,0.6105054331714559,1.0412818791686826,0.3838578630225373,0.8345926845335017,0.6007883624327174,1.2261705298926961,0.7059804194425955,0.7050910543866917,0.42742372361089237,0.8110796556430839,0.5765062603927618,0.4564046979052121,0.5640732285829276,0.832819014049888,0.4855065692908092,0.3728445095287282,0.48949108576331857,0.49402167062749386,0.35675734877313786,0.5027926339989189,1.0745840497064811,0.8505159185872899,1.6656641876972882,0.9246110760599724,0.9052092555025744,0.4261370263759423,0.7591664905484783,0.7651249505653231,0.9270286341507681,0.3930266291012499,0.6547792079399002,0.7276134949624667
2017-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
